language,num_pages,genres,rating_score,num_reviews,current_readers,want_to_read,price,rating
English,217,"['Fiction', 'American', 'Literature', 'Novels', 'The United States Of America', 'Contemporary', 'Literary Fiction']",3.92,658,193,20400,6.99,
English,448,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade']",4.07,653,412,11500,9.99,
English,301,"['Mystery', 'Cozy Mystery', 'Fiction', 'Mystery Thriller', 'Audiobook', 'Food', 'Culinary']",3.83,1054,371,1755,3.99,
English,80,"['Plays', 'Drama', 'Irish Literature', 'Fiction', 'Theatre', 'Ireland', 'Classics']",3.71,160,41,12100,,
English,224,"['Fantasy', 'Fiction', 'Magical Realism', 'Young Adult', 'Childrens', 'India', 'Literature']",3.99,3051,1125,2039,15.28,
English,444,"['History', 'Nonfiction', 'Biography', 'American History', 'Historical', 'Womens', 'Feminism']",3.96,799,553,11600,14.99,
English,298,"['Mystery', 'Fiction', 'Cats', 'Cozy Mystery', 'Animals', 'Crime', 'Detective']",3.93,289,224,2652,7.99,
English,295,"['Mystery', 'Fiction', 'Historical Fiction', 'Thriller', 'Crime', 'Art', 'Spain']",3.79,1307,740,7771,2.99,
English,284,"['Mystery', 'Fiction', 'Cats', 'Cozy Mystery', 'Animals', 'Crime', 'Mystery Thriller']",3.98,344,230,2186,7.99,
English,384,"['Fiction', 'Crime', 'Mystery', 'Thriller', 'Humor', 'Mystery Thriller', 'Novels']",3.96,886,720,4772,14.99,
English,320,"['Fiction', 'Africa', 'Contemporary', 'Literary Fiction', 'Literature', 'Novels', 'Historical Fiction']",3.95,453,225,14200,2.99,
English,241,"['Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Science Fiction Fantasy', 'Speculative Fiction', 'Space']",3.71,565,282,8419,7.99,
English,343,"['Romance', 'Historical Romance', 'Historical', 'Regency', 'Historical Fiction', 'Fiction', 'Mystery']",3.88,293,167,4047,7.99,
English,176,"['Childrens', 'Fiction', 'Middle Grade', 'Humor', 'Young Adult', 'Realistic Fiction', 'Chapter Books']",4.01,795,785,42000,8.99,
English,458,"['Fiction', 'Historical Fiction', 'Romance', 'Fantasy', 'Retellings', 'Historical', 'Classics']",4.33,1003,327,19200,6.99,
English,640,"['Fiction', 'Mystery', 'Thriller', 'Legal Thriller', 'Crime', 'Suspense', 'Mystery Thriller']",4.06,487,741,1738,0,
English,32,"['Picture Books', 'Fantasy', 'Childrens', 'Fiction', 'Humor', 'Fairy Tales', 'Classics']",3.8,647,53,25300,9.99,
English,400,"['Fiction', 'Philosophy', 'Czech Literature', 'Novels', 'Literature', 'Classics', 'Contemporary']",4.14,2420,2295,20200,11.99,
English,430,"['Fantasy', 'Fiction', 'Dragons', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Magic']",3.97,765,995,1485,3.99,
English,40,"['Science', 'Picture Books', 'Childrens', 'Space', 'Nonfiction', 'Astronomy', 'School']",4.29,289,46,20800,,
English,224,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book']",4.54,2737,926,4795,0,
English,232,"['Historical Fiction', 'Young Adult', 'Fiction', 'Middle Grade', 'Adventure', 'Historical', 'Childrens']",3.85,3806,1047,1089,5.99,
English,231,"['Fantasy', 'Fiction', 'Young Adult', 'Science Fiction Fantasy', 'Adult', 'High Fantasy', 'Epic Fantasy']",3.91,78,33,10800,7.99,
English,264,"['Graphic Novels', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comics', 'Comic Book']",4.42,1970,815,2051,0,
English,336,"['Romance', 'Contemporary Romance', 'Contemporary', 'Fiction', 'Audiobook', 'Chick Lit', 'Adult']",3.84,349,59,,,
English,320,"['Mystery', 'Fiction', 'Detective', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense']",3.94,219,467,882,9.99,
English,320,"['Biography', 'Nonfiction', 'Buddhism', 'History', 'Autobiography', 'Religion', 'Spirituality']",4.16,293,236,3558,13,
English,374,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Detective', 'Mystery Thriller', 'Noir']",4.18,395,653,21200,10.99,
English,496,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Audiobook']",3.99,369,,6030,5.99,
English,304,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Horses']",4.09,247,277,4047,7.99,
English,161,"['Nonfiction', 'Animals', 'Cats', 'Short Stories', 'Memoir', 'Humor', 'Biography']",4.35,658,91,6342,,
Portuguese,175,"['Mystery', 'Fiction', 'Cozy Mystery', 'Crime', 'Mystery Thriller', 'Audiobook', 'Adult']",3.68,2604,2821,20900,0,
English,325,"['Poetry', 'Fiction', 'Classics', 'Literature', 'Nobel Prize', 'Mythology', 'Epic']",3.99,314,264,4604,11.99,
English,548,"['Horror', 'Fiction', 'Mystery', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller']",3.96,221,181,33100,11.99,
English,481,"['Romance', 'Romantic Suspense', 'Fiction', 'Mystery', 'Contemporary', 'Contemporary Romance', 'Suspense']",4.13,831,2435,5073,8.99,
English,184,"['Young Adult', 'Mystery', 'Fiction', 'Childrens', 'Realistic Fiction', 'Teen', 'Middle Grade']",3.71,3417,1371,6529,8.99,
English,288,"['Fiction', 'Humor', 'Romance', 'Chick Lit', 'Contemporary', 'Novels', 'Audiobook']",3.47,195,43,3254,,
English,264,"['Fiction', 'Fantasy', 'Philosophy', 'Romance', 'Novels', 'Spirituality', 'Magical Realism']",3.5,4043,3295,5159,5.99,
English,448,"['Romance', 'Historical Romance', 'Science Fiction', 'Fantasy', 'Historical', 'Futuristic', 'Science Fiction Romance']",4.01,486,594,2970,8.99,
English,284,"['Mystery', 'Cozy Mystery', 'Fiction', 'Animals', 'Cats', 'Crime', 'Mystery Thriller']",3.84,625,566,25900,8.99,
English,256,"['Romance', 'Contemporary Romance', 'Contemporary', 'Fiction', 'Chick Lit', 'Adult', 'Harlequin']",4,366,1619,19500,9.99,
English,209,"['Fiction', 'Historical Fiction', 'African American', 'Classics', 'Literature', 'Novels', 'Race']",3.85,449,186,8954,14.99,
English,291,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Heroic Fantasy', 'High Fantasy', 'Adventure', 'Science Fiction Fantasy']",4.12,213,171,749,7.99,
English,342,"['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'Adult Fiction', 'Literature', 'Adult']",4.07,2913,1719,10400,,
English,322,"['Fiction', 'Humor', 'Classics', 'Science Fiction', 'Literature', 'Novels', 'American']",3.83,1447,1086,1841,11.99,
English,426,"['Historical Romance', 'Romance', 'Historical', 'Pirates', 'Historical Fiction', 'Regency', 'Fiction']",4.19,1079,873,3615,4.49,
English,334,"['Biography', 'Nonfiction', 'Religion', 'Christianity', 'Biography Memoir', 'History', 'British Literature']",3.63,71,73,43300,11.99,
English,163,"['Nonfiction', 'True Crime', 'Journalism', 'Crime', 'Psychology', 'Writing', 'Essays']",3.8,518,345,4235,13.99,
English,341,"['History', 'Politics', 'Nonfiction', 'American History', 'Political Science', 'Philosophy', 'American']",4.24,29,21,10100,,
English,251,"['Romance', 'Contemporary Romance', 'Contemporary', 'Westerns', 'Western Romance', 'Historical Romance', 'Historical']",3.95,568,402,3233,4.99,
English,592,"['Business', 'Nonfiction', 'Finance', 'History', 'Economics', 'Buisness', 'Biography']",4.27,1197,3442,3095,17.49,
English,272,"['Fiction', 'Historical Fiction', 'Novels', 'School', 'Literature', 'Asia', 'Contemporary']",3.6,233,181,5270,2.99,
English,126,"['Design', 'Nonfiction', 'Science', 'Reference', 'Art', 'Business', 'Art Design']",4.23,244,189,723000,,
English,80,"['Childrens', 'Fantasy', 'Fiction', 'Mystery', 'Middle Grade', 'Vampires', 'Chapter Books']",3.84,348,111,97600,4.99,
English,198,"['Fiction', 'Africa', 'South Africa', 'Literature', 'Novels', 'Literary Fiction', 'Nobel Prize']",3.84,411,122,222000,0,
English,664,"['Historical Fiction', 'Religion', 'Lds', 'Lds Fiction', 'Fiction', 'Church', 'Historical']",4.43,753,164,115000,8.99,
English,850,"['Historical Fiction', 'Romance', 'Fantasy', 'Fiction', 'Time Travel', 'Historical', 'Historical Romance']",4.26,53566,67700,28300,5.99,
English,76,"['Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Mystery Thriller', 'Legal Thriller']",4.06,3743,1160,38000,,
English,403,"['Fiction', 'Classics', 'Young Adult', 'Novels', 'Fantasy', 'Literature', 'Contemporary']",3.96,14805,31800,54000,11.99,
English,790,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Supernatural', 'Mystery', 'Paranormal']",3.97,6208,,64000,11.99,
English,289,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Audiobook', 'Death']",4.28,3958,2406,119000,8.99,
English,144,"['Graphic Novels', 'Comics', 'Nonfiction', 'History', 'Memoir', 'Holocaust', 'Biography']",4.41,4689,836,26700,,
English,624,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Adventure']",4.27,7875,10200,114000,9.99,
English,590,"['Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Adventure', 'Westerns', 'Audiobook']",4.25,7436,6233,37300,10.99,
English,374,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Witches', 'Science Fiction Fantasy', 'Magic']",4.25,2991,1718,44600,8.49,
English,643,"['History', 'Nonfiction', 'Biography', 'Historical', 'Tudor Period', 'British Literature', 'Biography Memoir']",4.11,1936,3163,13600,1.99,
English,416,"['Fiction', 'Historical Fiction', 'China', 'Asia', 'Contemporary', 'Asian Literature', 'Historical']",4.03,2689,1836,47100,13.99,
English,256,"['Historical Fiction', 'Fiction', 'War', 'Historical', 'World War I', 'British Literature', 'Literary Fiction']",4.02,1972,868,199000,12.99,
English,371,"['Fiction', 'Literary Fiction', 'Contemporary', 'Novels', 'Literature', 'Family', 'Adult Fiction']",3.82,3553,2049,13900,2.99,
English,914,"['Fiction', 'Thriller', 'Espionage', 'Action', 'Military Fiction', 'Suspense', 'Adventure']",4.06,941,,356000,9.99,
English,280,"['Mystery', 'Crime', 'Fiction', 'Thriller', 'Sweden', 'Mystery Thriller', 'Scandinavian Literature']",3.77,3992,1677,58900,0,
English,240,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book']",4.25,9404,,20900,0,
English,403,"['Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery']",4.04,1568,2250,7834,0,
English,399,"['Fiction', 'Horror', 'Classics', 'Thriller', 'Crime', 'Contemporary', 'Novels']",3.81,18521,15900,40600,12.99,
English,160,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book']",4.24,3219,1239,5634,0,
English,192,"['Young Adult', 'Mystery', 'Fiction', 'Childrens', 'Realistic Fiction', 'Teen', 'Middle Grade']",3.71,3417,1371,30000,8.99,
English,32,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Fantasy', 'School', 'Family']",4.33,2128,279,7279,7.99,
English,404,"['Star Wars', 'Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Science Fiction Fantasy', 'Audiobook']",4.16,4461,6274,17400,14.99,
English,336,"['Science Fiction', 'Fiction', 'Space Opera', 'Hugo Awards', 'Audiobook', 'Fantasy', 'Romance']",4.29,1278,579,16300,6.99,
English,646,"['Nonfiction', 'True Crime', 'Crime', 'History', 'Journalism', 'Mystery', 'Sociology']",4.36,1244,1677,11500,13.99,
English,800,"['Fiction', 'Historical Fiction', 'Thriller', 'Mystery', 'Drama', 'Historical', 'Novels']",4.14,997,1723,32200,11.99,
English,648,"['Fiction', 'Chick Lit', 'Romance', 'Ireland', 'Contemporary', 'Irish Literature', 'Adult Fiction']",3.93,2434,1620,79300,9.99,
English,884,"['Historical Fiction', 'Fiction', 'Romance', 'Classics', 'Historical', 'Historical Romance', 'Adult Fiction']",3.66,3233,1588,40500,11.99,
English,649,"['Fiction', 'Adventure', 'Thriller', 'Action', 'Mystery', 'Suspense', 'Mystery Thriller']",3.98,1081,450,61900,7.99,
English,286,"['Fiction', 'Historical Fiction', 'Young Adult', 'Classics', 'Novels', 'Coming Of Age', 'Contemporary']",3.63,2329,1623,28600,11.99,
English,368,"['Feminism', 'Nonfiction', 'Sociology', 'Psychology', 'Womens', 'Gender', 'Gender Studies']",3.91,2005,3970,11800,13.99,
English,592,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Young Adult', 'Audiobook', 'Space']",3.81,4390,3196,21400,9.99,
English,266,"['Fiction', 'Philosophy', 'Spirituality', 'Classics', 'Fantasy', 'Environment', 'Novels']",4,6429,4008,1873,12.99,
English,366,"['Fiction', 'Thriller', 'Mystery', 'Legal Thriller', 'Crime', 'Suspense', 'Mystery Thriller']",3.96,3242,4360,2219,9.99,
English,240,"['Fiction', 'Magical Realism', 'Historical Fiction', 'Classics', 'Fantasy', 'British Literature', 'Novels']",3.91,784,252,16700,8.34,
English,426,"['Fiction', 'Australia', 'Historical Fiction', 'Classics', 'Literature', 'Literary Fiction', 'Historical']",4.01,1866,,36600,11.99,
English,245,"['Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Medieval', 'Historical Mystery', 'Crime']",4.08,294,1088,3108,2.99,
English,320,"['Fiction', 'Ireland', 'Irish Literature', 'Humor', 'Contemporary', 'Novels', 'Comedy']",3.94,286,62,22400,9.99,
English,211,"['Fiction', 'Contemporary', 'Canada', 'Novels', 'Literature', 'Literary Fiction', 'Classics']",3.74,1290,399,1281,9.99,
English,501,"['Fiction', 'Thriller', 'Mystery', 'Crime', 'Legal Thriller', 'Suspense', 'Mystery Thriller']",4.24,3278,4616,2560,9.99,
English,449,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Detective', 'Thriller', 'British Literature']",4.02,725,974,10300,13.99,
English,832,"['Fantasy', 'Horror', 'Fiction', 'Science Fiction', 'Dark Fantasy', 'Science Fiction Fantasy', 'Novels']",4.17,1104,1437,8361,15.49,
English,189,"['Historical Fiction', 'Fiction', 'Adventure', 'Historical', 'Travel', 'British Literature', 'Literature']",3.92,157,62,1920,,
English,329,"['Romance', 'Historical Romance', 'Historical', 'Regency', 'Historical Fiction', 'Fiction', 'Regency Romance']",3.89,382,567,5116,6.99,
English,471,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Adventure', 'Magic']",4.04,344,341,8087,5.99,
English,390,"['Fiction', 'Humor', 'Contemporary', 'Comedy', 'British Literature', 'LGBT', 'Novels']",3.65,807,465,22600,9.99,
English,240,"['Fiction', 'Historical Fiction', 'World War II', 'Holocaust', 'War', 'Novels', 'Poland']",3.73,95,198,38700,10.99,
English,452,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Young Adult', 'Adventure']",4.14,486,120,10300,9.59,
English,400,"['Science Fiction', 'Fiction', 'Speculative Fiction', 'Science Fiction Fantasy', 'Dystopia', 'Fantasy', 'Audiobook']",3.93,785,207,8464,13.99,
English,552,"['Feminism', 'Nonfiction', 'Politics', 'History', 'Sociology', 'Womens', 'Gender']",4.03,348,338,3378,10.99,
English,282,"['Horror', 'Fiction', 'Japan', 'Japanese Literature', 'Mystery', 'Thriller', 'Paranormal']",3.8,2503,762,16400,6.99,
English,242,"['Fantasy', 'Young Adult', 'Dragons', 'Fiction', 'Middle Grade', 'Childrens', 'Magic']",4.27,1354,412,784,6.99,
English,228,"['Short Stories', 'Fiction', 'Canada', 'Contemporary', 'Literary Fiction', 'Canadian Literature', 'Literature']",3.82,623,310,4777,10.99,
English,1310,"['Fiction', 'Historical Fiction', 'Espionage', 'Literature', 'American', 'Novels', 'Thriller']",3.87,245,501,2501,9.99,
English,165,"['Fiction', 'Historical Fiction', 'Novels', 'Literature', 'Literary Fiction', 'Fantasy', 'Holocaust']",3.76,1409,431,6662,9.99,
English,359,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Mystery Thriller', 'Detective', 'Cozy Mystery']",4.02,174,253,8570,11.99,
English,404,"['Fantasy', 'Science Fiction', 'Dragons', 'Fiction', 'Science Fiction Fantasy', 'Adult', 'Adventure']",4.21,443,667,6203,9.99,
English,32,"['Picture Books', 'Childrens', 'Cultural', 'African American', 'Fiction', 'Historical Fiction', 'Family']",4.14,559,30,4626,6.99,
English,337,"['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'Adult Fiction', 'American', 'Literature']",3.89,901,305,31600,12.99,
English,384,"['Fiction', 'Historical Fiction', 'Magical Realism', 'Spanish Literature', 'Novels', 'Romance', 'Literature']",3.76,705,802,3964,10.49,
English,512,"['Romance', 'Romantic Suspense', 'Mystery', 'Contemporary Romance', 'Contemporary', 'Suspense', 'Fiction']",3.99,816,1520,6879,9.99,
English,210,"['Mystery', 'Crime', 'Fiction', 'Scotland', 'Detective', 'Thriller', 'Mystery Thriller']",3.83,1008,1122,9023,11.99,
English,492,"['Young Adult', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Fiction', 'Supernatural']",3.68,4414,2057,20100,7.99,
English,502,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Magic', 'Adventure']",4.02,340,129,8423,11.99,
English,400,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade']",4,486,293,1374,8.99,
English,408,"['Historical Romance', 'Romance', 'Historical', 'Medieval', 'Historical Fiction', 'Medieval Romance', 'Fiction']",4.22,934,1558,8107,9.99,
English,520,"['Young Adult', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Supernatural', 'Fiction']",3.72,1981,857,7284,7.99,
English,100,"['Mystery', 'Crime', 'Short Stories', 'Fiction', 'Classics', 'Detective', 'Mystery Thriller']",3.53,333,151,6518,10.99,
English,304,"['Fiction', 'Short Stories', 'Romance', 'Chick Lit', 'British Literature', 'Scotland', 'Womens Fiction']",3.89,208,182,5845,11.99,
English,425,"['Historical Romance', 'Romance', 'Historical', 'Medieval', 'Historical Fiction', 'Medieval Romance', 'Fiction']",4.05,681,379,2899,8.99,
English,32,"['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Humor', 'Food', 'Storytime']",4.2,1197,101,806,15.99,
English,352,"['Romance', 'Contemporary Romance', 'Contemporary', 'Fiction', 'Audiobook', 'Westerns', 'Western Romance']",4.01,267,46,13200,,
English,320,"['Romance', 'Contemporary Romance', 'Contemporary', 'Fiction', 'Westerns', 'Western Romance', 'Audiobook']",3.97,300,37,1357,,
English,226,"['Mystery', 'Fiction', 'Art', 'Italy', 'Crime', 'Historical Fiction', 'Mystery Thriller']",3.53,315,50,7235,,
English,352,"['Romance', 'Contemporary', 'Contemporary Romance', 'Romantic Suspense', 'Fiction', 'Suspense', 'Mystery']",3.9,115,363,5251,5.99,
English,763,"['Fiction', 'Historical Fiction', 'Fantasy', 'Literature', 'Magical Realism', 'Novels', 'Classics']",3.95,341,376,9821,11.99,
English,512,"['Romance', 'Contemporary Romance', 'Contemporary', 'Fiction', 'Anthologies', 'M F Romance', 'Chick Lit']",4.12,55,29,20500,,
English,468,"['Fantasy', 'Fiction', 'Fairy Tales', 'Young Adult', 'Urban Fantasy', 'Romance', 'Retellings']",3.84,615,105,4051,6.99,
English,240,"['Memoir', 'Nonfiction', 'Biography', 'American', 'Biography Memoir', 'The United States Of America', 'Literature']",4.2,506,146,3188,11.49,
English,182,"['Science Fiction', 'Fiction', 'Short Stories', 'Space Opera', 'Cultural', 'Science Fiction Fantasy', 'Fantasy']",3.84,753,424,11500,9.99,
English,262,"['Education', 'Nonfiction', 'Sociology', 'Social Justice', 'Politics', 'Teaching', 'Race']",4.26,812,457,,10.99,
English,256,"['Science Fiction', 'Fantasy', 'Fiction', 'Cyberpunk', 'Speculative Fiction', 'Mystery', 'Novels']",3.69,238,58,62300,11.99,
English,289,"['Fiction', 'War', 'Historical Fiction', 'Asia', 'Asian Literature', 'Literature', 'Novels']",3.79,140,32,20200,,
English,160,"['Fiction', 'Young Adult', 'Adventure', 'Survival', 'Realistic Fiction', 'Childrens', 'Middle Grade']",3.83,1689,1831,1309,8.99,
English,32,"['Picture Books', 'Childrens', 'Fantasy', 'Fiction', 'Animals', 'Humor', 'Adventure']",4.16,2344,87,39600,8.99,
English,254,"['Travel', 'Nonfiction', 'Humor', 'Memoir', 'Biography', 'Audiobook', 'Travelogue']",3.85,3517,2170,2597,14.99,
